Date,Monday,Tuesday,Wednesday,Thursday,Friday,Saturday,Sunday,January,February,March,April,May,June,July,August,September,October,November,December,2013,2014,2015,Calamari,Fish,Shrimp,Chicken,Koefte,Lamb,Steak,Total Fish Production,Total Meat Production,Total,Wind,Cloudiness,Precipitation,Sun,Air Temperature,Is Holiday,Weekend,Is Weekday
2015-04-16,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,5,3,3,31,24,35,18,11,108,119,2.016666667,5.75,0.0,241,20.65,0,0,1
2015-04-17,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,10,4,25,43,26,57,32,39,158,197,5.008333333,7.333333333,0.0,130,13.075,0,0,1
2015-04-18,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,5,2,10,42,26,51,41,17,160,177,3.453846154,1.461538462,0.0,536,10.34615385,0,1,0
2015-04-19,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,1,7,16,14,30,9,9,69,78,3.921428571,0.428571429,0.0,735,13.51428571,0,1,0
2015-04-20,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,2,3,8,27,13,25,14,13,79,92,2.658333333,0.833333333,0.0,609,15.98333333,0,0,1
2015-04-21,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,2,5,17,24,16,18,17,24,75,99,2.008333333,1.583333333,0.0,611,18.50833333,0,0,1
2015-04-22,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,12,9,28,22,37,19,21,106,127,4.533333333,1.583333333,0.0,605,15.03333333,0,0,1
2015-04-23,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,3,11,31,20,25,20,15,96,111,2.366666667,0.25,0.0,615,12.74166667,0,0,1
2015-04-24,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,6,5,15,47,18,49,26,26,140,166,2.183333333,1.916666667,0.0,565,17.625,0,0,1
2015-04-25,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,12,4,18,59,21,45,42,34,167,201,2.684615385,7.153846154,1.3,2,14.47692308,0,1,0
2015-04-26,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,3,14,20,5,25,15,18,65,83,1.907142857,5.214285714,4.5,395,17.76428571,0,1,0
2015-04-27,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,4,1,14,23,16,33,18,19,90,109,4.425,6.833333333,3.3,202,16.21666667,0,0,1
2015-04-28,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,4,3,17,33,22,23,27,24,105,129,4.983333333,5.083333333,0.0,247,10.03333333,0,0,1
2015-04-29,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,3,7,14,40,19,35,13,24,107,131,3.375,3.666666667,0.0,511,14.05833333,0,0,1
2015-04-30,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,4,3,12,31,14,45,16,19,106,125,3.666666667,6.583333333,0.0,122,13.75833333,0,0,1
2015-05-01,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,6,4,11,28,13,37,27,21,105,126,1.758333333,7.833333333,7.3,0,9.3,1,0,0
2015-05-02,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,14,15,22,70,35,63,44,51,212,263,1.384615385,7.461538462,0.0,7,12.69230769,0,1,0
2015-05-03,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,4,6,23,15,21,24,11,83,94,2.028571429,7.642857143,4.4,0,15.64285714,0,1,0
2015-05-04,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,3,2,10,20,17,25,20,15,82,97,4.191666667,4.666666667,0.0,494,21.13333333,0,0,1
2015-05-05,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,4,4,8,35,24,29,17,16,105,121,3.683333333,7.666666667,0.1,9,19.925,0,0,1
2015-05-06,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,4,6,9,18,22,44,22,19,106,125,3.45,6.5,0.0,228,16.88333333,0,0,1
2015-05-07,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,6,4,6,31,16,42,25,16,114,130,3.725,2.916666667,0.0,499,15.20833333,0,0,1
2015-05-08,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,5,6,9,29,16,44,30,20,119,139,2.841666667,3.0,0.0,481,20.01666667,0,0,1
2015-05-09,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,5,6,15,41,24,50,22,26,137,163,4.846153846,5.076923077,1.1,344,17.65384615,0,1,0
2015-05-10,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,2,4,9,28,8,31,14,15,81,96,3.385714286,2.642857143,0.0,539,17.87142857,0,1,0
2015-05-11,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,2,5,8,31,14,32,18,15,95,110,2.716666667,2.833333333,0.0,586,23.59166667,0,0,1
2015-05-12,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,4,1,6,19,11,33,19,11,82,93,4.0,2.666666667,0.0,460,26.78333333,0,0,1
2015-05-13,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,3,5,19,31,16,37,25,27,109,136,2.383333333,3.166666667,0.9,523,20.35833333,0,0,1
2015-05-14,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,2,6,10,25,25,27,19,18,96,114,1.925,7.083333333,0.0,158,17.35833333,1,0,0
2015-05-15,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,5,9,19,50,15,61,27,33,153,186,3.691666667,5.166666667,0.5,245,13.50833333,0,0,1
2015-05-16,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,2,5,19,46,15,46,29,26,136,162,4.576923077,5.692307692,0.0,331,17.11538462,0,1,0
2015-05-17,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,5,7,21,11,28,23,13,83,96,3.264285714,3.142857143,0.0,546,15.95714286,0,1,0
2015-05-18,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,2,3,7,28,13,16,18,12,75,87,2.491666667,2.833333333,0.0,577,20.30833333,0,0,1
2015-05-19,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,2,4,8,31,24,33,22,14,110,124,4.4,7.083333333,0.0,59,13.875,0,0,1
2015-05-20,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,3,7,8,31,17,19,14,18,81,99,3.3,6.0,2.4,140,10.74166667,0,0,1
2015-05-21,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,3,6,15,34,25,27,18,24,104,128,3.925,2.833333333,0.0,487,14.19166667,0,0,1
2015-05-22,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,3,0,14,37,18,42,1,17,98,115,3.108333333,2.666666667,0.0,519,16.725,0,0,1
2015-05-23,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,4,4,12,40,20,32,26,20,118,138,3.176923077,6.615384615,0.0,188,17.46153846,0,1,0
2015-05-24,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,4,6,14,27,15,25,23,24,90,114,2.428571429,7.928571429,0.0,87,17.52857143,0,1,0
2015-05-25,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,4,4,22,5,30,16,9,73,82,3.483333333,6.666666667,7.3,61,15.25,1,0,0
2015-05-26,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,4,5,13,33,30,46,25,22,134,156,4.05,7.583333333,0.2,24,12.80833333,0,0,1
2015-05-27,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,5,8,18,3,29,35,43,31,110,141,2.983333333,6.083333333,0.0,123,12.85833333,0,0,1
2015-05-28,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,5,17,24,23,38,20,23,105,128,2.858333333,3.583333333,0.0,490,18.95833333,0,0,1
2015-05-29,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,8,5,13,42,32,56,26,26,156,182,2.758333333,6.833333333,0.7,216,17.56666667,0,0,1
2015-05-30,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,11,6,18,49,29,51,45,35,174,209,4.623076923,6.461538462,1.0,183,14.00769231,0,1,0
2015-05-31,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,1,10,24,13,17,26,12,80,92,2.514285714,6.071428571,0.0,407,19.29285714,0,1,0
2015-06-01,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,6,3,12,36,23,53,24,21,136,157,3.775,6.333333333,0.0,134,16.73333333,0,0,1
2015-06-02,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,4,2,8,37,12,33,25,14,107,121,3.783333333,4.583333333,0.0,344,23.3,0,0,1
2015-06-03,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,7,2,13,48,31,43,26,22,148,170,4.433333333,2.5,0.0,577,23.64166667,0,0,1
2015-06-04,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,5,14,33,15,40,21,20,109,129,2.091666667,0.583333333,0.0,670,25.14166667,1,0,0
2015-06-05,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,3,14,1,51,23,70,31,18,175,193,3.266666667,1.333333333,0.0,658,29.95833333,0,0,1
2015-06-06,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,3,3,11,46,12,50,32,17,140,157,3.676923077,3.769230769,0.0,425,27.24615385,0,1,0
2015-06-07,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,7,21,3,19,11,8,54,62,2.971428571,2.214285714,0.0,612,24.15714286,0,1,0
2015-06-08,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,2,4,7,14,20,34,12,13,80,93,3.191666667,7.916666667,5.0,3,13.95,0,0,1
2015-06-09,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,3,3,13,28,26,49,17,19,120,139,3.408333333,7.916666667,0.0,0,13.95,0,0,1
2015-06-10,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,6,4,12,21,16,38,18,22,93,115,2.258333333,8.0,0.0,0,17.06666667,0,0,1
2015-06-11,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,6,9,34,14,31,17,15,96,111,2.208333333,4.5,0.0,394,22.69166667,0,0,1
2015-06-12,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,7,7,14,19,15,37,17,28,88,116,2.658333333,4.25,0.0,334,25.44166667,0,0,1
2015-06-13,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,6,6,16,40,28,39,26,28,133,161,4.2,3.230769231,0.0,467,21.9,0,1,0
2015-06-14,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,3,10,20,10,14,8,14,52,66,2.557142857,3.285714286,0.0,707,23.26428571,0,1,0
2015-06-15,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,3,16,29,20,36,11,19,96,115,2.941666667,6.666666667,0.0,63,20.69166667,0,0,1
2015-06-16,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,2,6,14,31,25,42,30,22,128,150,3.391666667,7.333333333,0.0,73,19.375,0,0,1
2015-06-17,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,2,3,8,93,16,41,17,13,167,180,2.591666667,4.25,0.0,495,18.75,0,0,1
2015-06-18,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,3,3,6,26,13,43,21,12,103,115,3.133333333,7.75,8.2,1,15.525,0,0,1
2015-06-19,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,5,5,17,37,22,62,24,27,145,172,4.166666667,7.416666667,0.0,91,14.3,0,0,1
2015-06-20,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,5,8,18,49,19,55,39,31,162,193,3.569230769,7.692307692,0.0,13,12.95384615,0,1,0
2015-06-21,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,2,3,4,23,18,33,22,9,96,105,2.314285714,7.428571429,4.7,93,16.62142857,0,1,0
2015-06-22,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,3,4,12,23,14,30,15,19,82,101,3.891666667,6.75,1.0,0,14.975,0,0,1
2015-06-23,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,4,5,14,27,18,30,22,23,97,120,4.891666667,6.25,4.8,242,13.3,0,0,1
2015-06-24,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,6,3,14,22,8,38,24,23,92,115,2.108333333,3.333333333,0.0,510,17.85833333,0,0,1
2015-06-25,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,3,5,15,22,16,27,5,23,70,93,2.433333333,4.416666667,0.0,528,22.0,0,0,1
2015-06-26,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,2,7,8,19,16,33,16,17,84,101,2.541666667,4.25,0.0,466,24.34166667,0,0,1
2015-06-27,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,10,4,19,36,32,54,22,33,144,177,4.353846154,4.923076923,1.8,313,20.60769231,0,1,0
2015-06-28,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,4,1,6,17,3,25,11,11,56,67,2.085714286,4.857142857,0.0,551,21.26428571,0,1,0
2015-06-29,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,2,2,11,23,10,25,14,15,72,87,2.383333333,3.5,0.0,424,25.34166667,0,0,1
2015-06-30,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,3,13,26,12,21,9,17,68,85,2.1,0.666666667,0.0,681,27.475,0,0,1
2015-07-01,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,8,1,13,30,13,29,25,22,97,119,3.541666667,1.083333333,0.0,674,30.28333333,0,0,1
2015-07-02,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,6,4,8,27,16,31,19,18,93,111,3.0,0.75,0.0,618,32.425,0,0,1
2015-07-03,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,8,8,13,26,13,48,27,29,114,143,2.1,2.666666667,0.0,335,31.56666667,0,0,1
2015-07-04,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,2,3,7,24,18,40,12,12,94,106,2.384615385,0.846153846,0.0,647,33.29230769,0,1,0
2015-07-05,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,3,1,5,10,7,6,7,9,30,39,3.15,1.142857143,0.0,728,34.05714286,0,1,0
2015-07-06,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,5,2,7,31,15,17,15,14,78,92,2.233333333,1.5,0.0,653,26.88333333,0,0,1
2015-07-07,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,5,5,6,29,16,31,13,16,89,105,3.533333333,3.166666667,0.0,467,32.38333333,0,0,1
2015-07-08,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,5,3,9,31,25,49,27,17,132,149,7.45,4.666666667,0.0,477,20.63333333,0,0,1
2015-07-09,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,7,2,8,23,11,40,18,17,92,109,4.983333333,7.083333333,0.0,118,18.16666667,0,0,1
2015-07-10,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,5,6,9,37,27,36,24,20,124,144,2.125,1.25,0.0,683,22.1,0,0,1
2015-07-11,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,4,2,14,34,18,28,20,20,100,120,4.923076923,1.153846154,0.0,656,28.14615385,0,1,0
2015-07-12,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,2,5,20,6,13,11,7,50,57,5.307142857,3.857142857,0.0,469,24.27857143,0,1,0
2015-07-13,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,5,3,12,27,13,29,15,20,84,104,3.975,7.666666667,0.0,16,21.125,0,0,1
2015-07-14,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,6,1,3,31,11,41,22,10,105,115,5.541666667,4.583333333,0.0,379,25.0,0,0,1
2015-07-15,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,5,5,17,28,23,32,19,27,102,129,2.041666667,3.75,0.0,475,26.75,0,0,1
2015-07-16,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,4,7,35,13,45,15,12,108,120,2.208333333,1.083333333,0.0,654,30.425,0,0,1
2015-07-17,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,2,8,21,24,11,31,14,31,80,111,3.266666667,1.333333333,0.8,562,30.75,0,0,1
2015-07-18,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,2,17,30,14,41,13,20,98,118,2.738461538,4.615384615,0.1,241,26.04615385,0,1,0
2015-07-19,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,15,24,11,19,19,16,73,89,4.157142857,6.928571429,6.2,113,24.11428571,0,1,0
2015-07-20,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,3,1,12,19,13,30,12,16,74,90,2.4,6.666666667,0.0,240,26.69166667,0,0,1
2015-07-21,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,5,5,16,28,24,31,21,26,104,130,2.566666667,2.666666667,0.0,613,29.49166667,0,0,1
2015-07-22,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,4,6,13,31,12,39,23,23,105,128,3.45,5.916666667,1.2,298,28.425,0,0,1
2015-07-23,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,5,4,14,29,26,43,9,23,107,130,2.158333333,7.25,0.0,127,23.79166667,0,0,1
2015-07-24,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,7,5,11,32,19,42,23,23,116,139,3.233333333,2.416666667,0.0,525,28.74166667,0,0,1
2015-07-25,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,5,8,15,54,20,55,33,28,162,190,8.138461538,3.538461538,0.0,395,19.46153846,0,1,0
2015-07-26,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,5,2,8,21,13,29,11,15,74,89,2.957142857,5.071428571,0.2,421,20.02142857,0,1,0
2015-07-27,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,4,18,25,18,32,22,23,97,120,6.183333333,6.75,0.0,199,21.05,0,0,1
2015-07-28,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,2,2,22,39,25,42,17,26,123,149,4.941666667,7.083333333,0.0,104,19.58333333,0,0,1
2015-07-29,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,4,2,16,34,19,28,24,22,105,127,3.725,5.333333333,0.9,220,15.75,0,0,1
2015-07-30,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,5,4,10,31,18,39,15,19,103,122,3.05,7.5,0.0,122,18.375,0,0,1
2015-07-31,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,5,7,39,27,50,1,13,117,130,2.5,2.916666667,0.0,581,21.55833333,0,0,1
2015-08-01,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,7,0,15,50,39,43,2,22,134,156,2.0,7.0,0.1,61,21.24615385,0,1,0
2015-08-02,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,2,7,5,16,4,19,4,14,43,57,2.014285714,1.785714286,0.0,655,25.42142857,0,1,0
2015-08-03,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,4,6,14,27,18,32,19,24,96,120,2.8,1.25,0.0,645,29.99166667,0,0,1
2015-08-04,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,7,10,9,28,24,52,25,26,129,155,4.783333333,5.5,0.0,167,23.65833333,0,0,1
2015-08-05,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,2,5,5,29,20,34,22,12,105,117,2.575,2.166666667,0.0,591,27.4,0,0,1
2015-08-06,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,3,4,9,25,14,35,14,16,88,104,3.608333333,3.25,0.0,521,32.75,0,0,1
2015-08-07,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,5,7,38,13,21,21,12,93,105,2.733333333,2.583333333,0.0,486,34.89166667,0,0,1
2015-08-08,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,3,2,4,22,16,19,16,9,73,82,4.523076923,1.615384615,0.0,565,30.06923077,0,1,0
2015-08-09,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,2,6,16,30,21,29,8,24,88,112,4.157142857,5.5,6.3,340,26.75,0,1,0
2015-08-10,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,3,4,11,29,29,20,14,18,92,110,2.966666667,4.0,0.0,214,24.78333333,0,0,1
2015-08-11,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,5,1,6,21,26,38,15,12,100,112,2.6,1.666666667,0.0,550,26.48333333,0,0,1
2015-08-12,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,4,4,16,36,11,31,26,24,104,128,2.25,1.0,0.0,488,29.68333333,0,0,1
2015-08-13,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,2,10,43,24,35,9,13,111,124,2.233333333,1.75,0.0,492,31.96666667,0,0,1
2015-08-14,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,2,3,13,27,24,33,21,18,105,123,2.408333333,5.416666667,37.4,198,23.275,0,0,1
2015-08-15,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,4,5,10,31,34,49,31,19,145,164,3.853846154,7.384615385,0.0,153,20.68461538,0,1,0
2015-08-16,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,6,1,6,21,24,30,18,13,93,106,3.885714286,7.714285714,4.7,6,16.09285714,0,1,0
2015-08-17,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,2,14,10,31,30,38,15,26,114,140,3.35,6.833333333,0.0,35,16.8,0,0,1
2015-08-18,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,5,4,7,23,29,34,22,16,108,124,2.45,4.166666667,0.0,326,18.76666667,0,0,1
2015-08-19,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,3,3,19,56,24,36,19,25,135,160,2.508333333,7.75,1.0,74,17.61666667,0,0,1
2015-08-20,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,3,5,6,42,30,44,23,14,139,153,1.608333333,6.25,0.0,211,19.24166667,0,0,1
2015-08-21,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,5,4,11,30,36,36,19,20,121,141,1.925,1.75,0.0,566,21.99166667,0,0,1
2015-08-22,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,4,8,8,37,35,31,21,20,124,144,2.853846154,2.769230769,0.0,543,22.99230769,0,1,0
2015-08-23,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,2,0,7,15,4,9,8,9,36,45,3.107142857,5.857142857,2.8,402,20.60714286,0,1,0
2015-08-24,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,4,1,9,27,15,23,17,14,82,96,3.025,6.0,12.9,59,18.54166667,0,0,1
2015-08-25,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,5,11,33,30,22,17,17,102,119,2.65,3.333333333,0.0,585,19.7,0,0,1
2015-08-26,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,5,2,8,39,25,24,16,15,104,119,3.516666667,2.166666667,0.0,590,24.4,0,0,1
2015-08-27,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,3,5,8,27,14,13,19,16,73,89,3.616666667,1.833333333,0.0,538,28.86666667,0,0,1
2015-08-28,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,5,3,8,30,36,28,24,16,118,134,2.391666667,6.75,0.0,57,23.40833333,0,0,1
2015-08-29,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,2,4,18,21,25,45,33,24,124,148,2.215384615,1.076923077,0.0,589,28.41538462,0,1,0
2015-08-30,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,3,1,1,2,19,16,12,5,49,54,1.864285714,2.142857143,0.0,630,29.12857143,0,1,0
2015-08-31,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,2,9,0,34,27,29,12,90,102,2.575,1.5,0.0,581,30.56666667,0,0,1
2015-09-01,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,4,3,10,42,29,31,12,17,114,131,4.391666667,7.333333333,10.4,54,19.88333333,0,0,1
